Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,Snow_cover == as.numeric(Snow_cover)
barr,2011,31-May-11,brw2,f8,10,10,80,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h10,NA,5,50,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h12,NA,0,15,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h2,NA,5,80,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h4,NA,5,50,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h6,NA,10,85,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,h8,NA,15,80,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j10,NA,40,30,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j12,NA,0,40,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j2,NA,10,70,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j4,10,5,85,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j6,10,10,80,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,j8,NA,0,60,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l10,NA,40,30,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l12,NA,20,55,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l2,NA,5,45,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l4,NA,0,60,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l6,10,5,85,100,bhill,NA,TRUE
barr,2011,31-May-11,brw2,l8,NA,0,25,100,bhill,NA,TRUE
barr,2011,31-May-11,brw1,b10,NA,60,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,b12,NA,65,5,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,b2,NA,30,40,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,b4,NA,30,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,b6,NA,60,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,b8,NA,35,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d10,NA,75,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d12,NA,85,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d2,NA,25,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d4,NA,45,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d6,NA,40,20,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,d8,NA,30,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f10,NA,60,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f12,NA,60,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f2,NA,30,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f4,NA,45,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f6,NA,25,5,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,f8,NA,60,5,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h10,NA,50,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h12,NA,60,20,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h2,NA,5,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h4,NA,60,5,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h6,NA,35,25,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,h8,NA,65,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j10,NA,70,5,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j12,NA,65,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j2,NA,5,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j4,NA,20,30,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j6,NA,25,35,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,j8,NA,40,10,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l10,10,90,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l12,NA,80,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l2,NA,25,35,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l4,NA,25,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l6,NA,45,15,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw1,l8,NA,75,0,100,jcunningham,NA,TRUE
barr,2011,31-May-11,brw5,b10,NA,0,40,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,b12,NA,0,40,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,b2,NA,0,5,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,b4,NA,5,45,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,b6,NA,0,15,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,b8,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d10,NA,0,30,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d12,NA,0,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d2,NA,5,5,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d4,NA,0,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d6,NA,0,80,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,d8,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f10,NA,0,60,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f12,NA,0,25,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f2,NA,30,0,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f4,NA,5,25,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f6,NA,0,40,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,f8,NA,0,40,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h10,NA,5,15,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h12,NA,0,30,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h2,NA,0,50,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h4,NA,0,35,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h6,NA,0,40,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,h8,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j10,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j12,NA,0,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j2,NA,0,60,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j4,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j6,NA,0,35,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,j8,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l10,NA,0,15,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l12,NA,0,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l2,NA,0,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l4,NA,5,10,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l6,NA,0,20,100,pherzog,NA,TRUE
barr,2011,31-May-11,brw5,l8,NA,0,20,100,pherzog,NA,TRUE
barr,2011,2-Jun-11,brw6,b10,10,10,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,b12,NA,0,50,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,b2,NA,0,50,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,b4,NA,0,50,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,b6,NA,0,5,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,b8,NA,5,75,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d10,NA,10,50,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d12,NA,0,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d2,0,0,100,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d4,0,10,90,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d6,NA,0,10,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,d8,10,30,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f10,NA,10,70,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f12,NA,0,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f2,0,10,90,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f4,0,20,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f6,0,0,100,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,f8,100,0,0,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h10,NA,10,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h12,NA,5,90,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h2,0,5,95,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h4,0,20,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h6,0,0,100,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,h8,NA,0,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,j10,10,50,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,j12,NA,10,85,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,j2,NA,NA,NA,NA,abankert,NA,NA
barr,2011,2-Jun-11,brw6,j4,NA,NA,NA,NA,abankert,NA,NA
barr,2011,2-Jun-11,brw6,j6,0,0,100,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,j8,10,0,90,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,l10,100,0,0,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,l12,NA,0,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw6,l2,NA,NA,NA,NA,abankert,NA,NA
barr,2011,2-Jun-11,brw6,l4,NA,NA,NA,NA,abankert,NA,NA
barr,2011,2-Jun-11,brw6,l6,NA,NA,NA,NA,abankert,NA,NA
barr,2011,2-Jun-11,brw6,l8,0,0,100,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b10,NA,0,10,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b12,NA,20,30,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b2,NA,40,10,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b4,NA,10,50,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b6,NA,10,70,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,b8,NA,10,70,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d10,NA,10,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d12,NA,0,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d2,NA,40,30,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d4,NA,10,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d6,10,0,90,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,d8,NA,0,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f10,NA,30,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f12,NA,30,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f2,NA,10,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f4,NA,30,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f6,NA,10,70,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,f8,NA,0,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h10,NA,10,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h12,NA,30,30,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h2,NA,20,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h4,NA,40,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h6,NA,10,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,h8,NA,10,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j10,NA,10,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j12,NA,30,40,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j2,NA,60,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j4,NA,10,30,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j6,NA,30,30,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,j8,NA,10,70,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l10,NA,10,60,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l12,10,10,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l2,NA,5,80,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l4,NA,0,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l6,NA,0,20,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw8,l8,NA,5,25,100,abankert,NA,TRUE
barr,2011,2-Jun-11,brw1,b10,NA,5,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,b12,NA,5,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,b2,NA,5,25,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,b4,NA,5,25,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,b6,NA,0,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,b8,NA,0,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d10,NA,0,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d12,NA,5,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d2,NA,15,40,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d4,NA,70,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d6,NA,20,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,d8,NA,0,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f10,NA,0,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f12,NA,0,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f2,NA,5,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f4,NA,65,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f6,NA,30,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,f8,NA,0,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h10,NA,10,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h12,NA,10,30,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h2,NA,5,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h4,NA,20,20,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h6,NA,45,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,h8,100,0,0,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j10,NA,0,20,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j12,NA,40,10,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j2,NA,0,40,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j4,NA,0,20,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j6,NA,5,45,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,j8,NA,0,40,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l10,10,70,20,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l12,NA,65,15,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l2,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l4,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l6,NA,0,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw1,l8,NA,5,75,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b10,NA,0,30,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b12,NA,0,5,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b2,10,0,90,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b4,NA,0,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b6,NA,0,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,b8,NA,0,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d10,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d12,NA,5,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d2,0,0,100,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d4,10,0,90,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d6,NA,10,85,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,d8,NA,0,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f10,NA,0,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f12,NA,0,40,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f2,NA,0,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f4,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f6,NA,0,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,f8,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h10,NA,0,25,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h12,NA,0,25,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h2,NA,0,55,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h4,NA,0,40,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h6,10,5,85,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,h8,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j10,NA,0,25,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j12,NA,0,30,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j2,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j4,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j6,10,10,80,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,j8,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l10,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l12,NA,0,50,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l2,NA,0,35,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l4,NA,0,65,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l6,NA,0,60,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw2,l8,NA,0,70,100,bhill,NA,TRUE
barr,2011,2-Jun-11,brw3,b10,NA,50,10,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,b12,NA,15,60,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,b2,NA,20,35,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,b4,NA,5,35,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,b6,NA,0,25,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,b8,NA,15,40,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d10,NA,60,5,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d12,NA,30,30,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d2,NA,5,35,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d4,NA,0,30,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d6,NA,0,20,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,d8,NA,5,15,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,f10,NA,40,5,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,f12,NA,15,10,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,f2,NA,5,25,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,f4,NA,5,35,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,f6,NA,NA,NA,NA,jcunningham,NA,NA
barr,2011,2-Jun-11,brw3,f8,NA,0,15,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h10,NA,5,10,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h12,NA,5,15,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h2,NA,5,10,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h4,NA,0,35,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h6,NA,5,60,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,h8,NA,0,10,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j10,NA,5,0,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j12,NA,20,30,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j2,NA,40,0,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j4,NA,5,15,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j6,NA,20,30,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,j8,NA,10,40,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l10,NA,5,30,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l12,NA,25,25,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l2,NA,50,0,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l4,NA,0,40,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l6,NA,0,40,100,jcunningham,NA,TRUE
barr,2011,2-Jun-11,brw3,l8,NA,20,35,100,jcunningham,NA,TRUE
barr,2011,3-Jun-11,brw5,b10,NA,0,30,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,b12,NA,0,40,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,b2,100,0,0,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,b4,NA,0,20,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,b6,NA,0,10,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,b8,NA,0,20,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d10,NA,0,30,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d12,NA,0,10,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d2,NA,0,5,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d4,NA,0,5,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d6,NA,0,80,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,d8,NA,0,25,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f10,NA,0,50,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f12,NA,0,15,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f2,100,0,0,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f4,NA,0,25,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f6,NA,0,35,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,f8,NA,0,25,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h10,NA,0,10,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h12,NA,0,75,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h2,NA,0,20,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h4,NA,0,15,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h6,NA,5,25,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,h8,NA,0,5,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j10,NA,0,15,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j12,NA,0,10,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j2,NA,0,50,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j4,NA,0,10,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j6,NA,0,25,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,j8,NA,0,15,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l10,NA,0,15,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l12,NA,0,5,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l2,NA,0,20,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l4,NA,0,5,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l6,NA,0,20,100,adoll,NA,TRUE
barr,2011,3-Jun-11,brw5,l8,NA,0,20,100,adoll,NA,TRUE
barr,2011,4-Jun-11,brw6,b10,10,20,70,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,b12,NA,10,60,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,b2,NA,20,60,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,b4,NA,0,30,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,b6,NA,0,10,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,b8,10,10,80,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d10,NA,10,70,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d12,NA,10,60,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d2,0,0,100,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d4,0,0,100,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d6,NA,0,30,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,d8,NA,10,50,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f10,NA,0,80,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f12,10,10,80,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f2,0,5,95,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f4,0,10,90,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f6,0,0,100,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,f8,100,0,0,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h10,NA,10,70,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h12,0,10,90,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h2,0,5,95,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h4,0,30,70,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h6,0,0,100,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,h8,NA,0,20,100,abankert,NA,TRUE
barr,2011,4-Jun-11,brw6,j10,NA,20,50,100,abankert,NA,TRUE
